wavelength,intensity,uncertainty
3500.0,0.0632908973008621,0.01
3502.4009603841537,0.09805205779916801,0.01
3504.8019207683074,0.07691654591704954,0.01
3507.202881152461,0.08428191075337281,0.01
3509.6038415366147,0.06789661660233745,0.01
3512.0048019207684,0.08554343151037505,0.01
3514.405762304922,0.08371630900530455,0.01
3516.8067226890757,0.07484682535971116,0.01
3519.2076830732294,0.08242889881132118,0.01
3521.608643457383,0.06318091135229127,0.01
3524.009603841537,0.09093086670989345,0.01
3526.4105642256905,0.08943915355859047,0.01
3528.811524609844,0.08288107426598754,0.01
3531.212484993998,0.0880260146256457,0.01
3533.6134453781515,0.07326350453754163,0.01
3536.0144057623047,0.07252572571105884,0.01
3538.4153661464584,0.07673903696678193,0.01
3540.816326530612,0.09123854311496554,0.01
3543.2172869147657,0.08939907408282788,0.01
3545.6182472989194,0.09312051537692562,0.01
3548.019207683073,0.08981386801799124,0.01
3550.4201680672268,0.08973618467163091,0.01
3552.8211284513804,0.09158950819673971,0.01
3555.222088835534,0.09534744434934692,0.01
3557.623049219688,0.08363952471833187,0.01
3560.0240096038415,0.09890331397346772,0.01
3562.424969987995,0.0768480574761449,0.01
3564.825930372149,0.08509510545670237,0.01
3567.2268907563025,0.08371059119705566,0.01
3569.627851140456,0.09507365094267398,0.01
3572.02881152461,0.11065098929634559,0.01
3574.4297719087635,0.09994735276682729,0.01
3576.830732292917,0.08836448349974844,0.01
3579.231692677071,0.07963099347702518,0.01
3581.6326530612246,0.0859887137617077,0.01
3584.0336134453783,0.09046434345859514,0.01
3586.434573829532,0.09657735917591437,0.01
3588.8355342136856,0.09722761316344201,0.01
3591.2364945978393,0.10206447893012428,0.01
3593.637454981993,0.09645277158129133,0.01
3596.0384153661466,0.09429496222890174,0.01
3598.4393757503003,0.08976823639979635,0.01
3600.840336134454,0.0818548314017169,0.01
3603.2412965186077,0.10298568609469605,0.01
3605.642256902761,0.09679072637109136,0.01
3608.0432172869146,0.0904946052763476,0.01
3610.4441776710682,0.11841747145491044,0.01
3612.845138055222,0.1013384888655362,0.01
3615.2460984393756,0.08895044080857589,0.01
3617.6470588235293,0.09804767718536865,0.01
3620.048019207683,0.10121750918855432,0.01
3622.4489795918366,0.09576380344128638,0.01
3624.8499399759903,0.11351971407027509,0.01
3627.250900360144,0.10725388199422671,0.01
3629.6518607442977,0.11683014885511414,0.01
3632.0528211284513,0.10707990721727208,0.01
3634.453781512605,0.10885490825871388,0.01
3636.8547418967587,0.1132749020783352,0.01
3639.2557022809124,0.08973431990476682,0.01
3641.656662665066,0.10144090934899434,0.01
3644.0576230492197,0.11057160664600847,0.01
3646.4585834333734,0.1050499572513089,0.01
3648.859543817527,0.12260082926526226,0.01
3651.2605042016808,0.10588050889771065,0.01
3653.6614645858344,0.09246113095089852,0.01
3656.062424969988,0.10037335776629062,0.01
3658.463385354142,0.12432499308881287,0.01
3660.8643457382955,0.10815587956614618,0.01
3663.265306122449,0.12601178271930902,0.01
3665.666266506603,0.1207429173493421,0.01
3668.0672268907565,0.09295663679593004,0.01
3670.4681872749097,0.12098251867175142,0.01
3672.869147659064,0.11407153057795855,0.01
3675.270108043217,0.1026646189635989,0.01
3677.6710684273708,0.110165316958105,0.01
3680.0720288115244,0.10549626125704023,0.01
3682.472989195678,0.10553723374788708,0.01
3684.873949579832,0.10459763084174105,0.01
3687.2749099639855,0.10517815006456781,0.01
3689.675870348139,0.13167851774352787,0.01
3692.076830732293,0.11128337185748004,0.01
3694.4777911164465,0.11892341561706458,0.01
3696.8787515006,0.11997798423972042,0.01
3699.279711884754,0.09967729987830569,0.01
3701.6806722689075,0.12303140004974951,0.01
3704.081632653061,0.12355631901572194,0.01
3706.482593037215,0.09881213493344995,0.01
3708.8835534213686,0.10805892406247995,0.01
3711.2845138055222,0.09023290226275188,0.01
3713.685474189676,0.1274920096805427,0.01
3716.0864345738296,0.13860000072522285,0.01
3718.4873949579833,0.12392718592107195,0.01
3720.888355342137,0.10228553322992412,0.01
3723.2893157262906,0.14278876094739967,0.01
3725.6902761104443,0.109641392174336,0.01
3728.091236494598,0.09995984520769298,0.01
3730.4921968787517,0.1001449854489797,0.01
3732.8931572629053,0.12884844266858628,0.01
3735.294117647059,0.11528196342679835,0.01
3737.6950780312127,0.12481334611797325,0.01
3740.096038415366,0.11879602637283401,0.01
3742.4969987995196,0.13687044555861072,0.01
3744.8979591836733,0.10791779226196273,0.01
3747.298919567827,0.12184291764809013,0.01
3749.6998799519806,0.12650934278481704,0.01
3752.1008403361343,0.13865096787447448,0.01
3754.501800720288,0.11266025951663285,0.01
3756.9027611044417,0.12196678545660311,0.01
3759.3037214885953,0.12634294262817405,0.01
3761.704681872749,0.13015006398492715,0.01
3764.1056422569027,0.14635801981963745,0.01
3766.5066026410564,0.15325386780127595,0.01
3768.90756302521,0.136655014646301,0.01
3771.3085234093637,0.1365580265346819,0.01
3773.7094837935174,0.12621267408741402,0.01
3776.110444177671,0.12411269636361963,0.01
3778.5114045618247,0.1505757523985595,0.01
3780.9123649459784,0.12489901885276991,0.01
3783.313325330132,0.13080635521729497,0.01
3785.714285714286,0.12659143127785408,0.01
3788.1152460984395,0.13523264231212043,0.01
3790.516206482593,0.13749116681302037,0.01
3792.917166866747,0.14643708117265886,0.01
3795.3181272509005,0.13114783922851228,0.01
3797.719087635054,0.14970394177999077,0.01
3800.120048019208,0.13290584278466283,0.01
3802.5210084033615,0.13119563348427893,0.01
3804.9219687875147,0.12813048229359544,0.01
3807.322929171669,0.1339630502906134,0.01
3809.723889555822,0.12980364541801287,0.01
3812.124849939976,0.14803242314682083,0.01
3814.5258103241295,0.1247713062405239,0.01
3816.926770708283,0.14030566117406376,0.01
3819.327731092437,0.1636789362101005,0.01
3821.7286914765905,0.1301938972120812,0.01
3824.129651860744,0.1457089608497631,0.01
3826.530612244898,0.14036081828956246,0.01
3828.9315726290515,0.13689113162544472,0.01
3831.332533013205,0.14821128957901186,0.01
3833.733493397359,0.12939649673526163,0.01
3836.1344537815125,0.14549447646894836,0.01
3838.535414165666,0.1248458862128865,0.01
3840.93637454982,0.13802009616701394,0.01
3843.3373349339736,0.13600754691297576,0.01
3845.7382953181273,0.15892240048834866,0.01
3848.139255702281,0.1491847423907852,0.01
3850.5402160864346,0.14462524069055402,0.01
3852.9411764705883,0.16065169092139506,0.01
3855.342136854742,0.14920341992689218,0.01
3857.7430972388956,0.14387221762852,0.01
3860.1440576230493,0.14805987871627813,0.01
3862.545018007203,0.15344230633868128,0.01
3864.9459783913567,0.14778940937098198,0.01
3867.3469387755104,0.1436855352553544,0.01
3869.747899159664,0.14977765104648214,0.01
3872.1488595438177,0.1406004989769025,0.01
3874.549819927971,0.14809132225856486,0.01
3876.950780312125,0.13249079955380966,0.01
3879.3517406962783,0.15608383738554135,0.01
3881.752701080432,0.15608305869062908,0.01
3884.1536614645856,0.1657896697000162,0.01
3886.5546218487393,0.1695466691650686,0.01
3888.955582232893,0.14204007647092126,0.01
3891.3565426170467,0.15322755496696933,0.01
3893.7575030012003,0.15882935614915963,0.01
3896.158463385354,0.15809993547842147,0.01
3898.5594237695077,0.14955818058849396,0.01
3900.9603841536614,0.1624776948506011,0.01
3903.361344537815,0.17121740145340625,0.01
3905.7623049219687,0.16259563562212154,0.01
3908.1632653061224,0.16214651308552058,0.01
3910.564225690276,0.17560994249205825,0.01
3912.9651860744298,0.16224143288606777,0.01
3915.3661464585834,0.17802372681758696,0.01
3917.767106842737,0.1564103062956611,0.01
3920.168067226891,0.1559792732071113,0.01
3922.5690276110445,0.17367548772769503,0.01
3924.969987995198,0.16572443139899096,0.01
3927.370948379352,0.18182039746900788,0.01
3929.7719087635055,0.15269522369399774,0.01
3932.172869147659,0.17208840986529672,0.01
3934.573829531813,0.16132918758308454,0.01
3936.9747899159665,0.16402271601415633,0.01
3939.37575030012,0.1751070894443694,0.01
3941.776710684274,0.17667025896621946,0.01
3944.177671068427,0.17571745388033067,0.01
3946.5786314525812,0.15907220627919416,0.01
3948.9795918367345,0.17074246107723262,0.01
3951.380552220888,0.20167389554895016,0.01
3953.781512605042,0.1759695713250639,0.01
3956.1824729891955,0.17824496466483394,0.01
3958.583433373349,0.1684535033568679,0.01
3960.984393757503,0.19688309443502863,0.01
3963.3853541416565,0.17693621507252788,0.01
3965.78631452581,0.17510814546607056,0.01
3968.187274909964,0.16607515464932382,0.01
3970.5882352941176,0.17475803430618414,0.01
3972.9891956782712,0.17223272608953716,0.01
3975.390156062425,0.18792235656902634,0.01
3977.7911164465786,0.16204235360068894,0.01
3980.1920768307323,0.17302349111526902,0.01
3982.593037214886,0.1754336366443738,0.01
3984.9939975990396,0.2022448968129754,0.01
3987.3949579831933,0.17686720469135575,0.01
3989.795918367347,0.17551827488498445,0.01
3992.1968787515007,0.18605573582714405,0.01
3994.5978391356543,0.1940936449007013,0.01
3996.998799519808,0.1918284259777545,0.01
3999.3997599039617,0.17616150780869802,0.01
4001.8007202881154,0.19966286869393177,0.01
4004.201680672269,0.20455033289232818,0.01
4006.6026410564227,0.17578779431920438,0.01
4009.003601440576,0.1720229474438294,0.01
4011.40456182473,0.18905768582455879,0.01
4013.8055222088833,0.19266039070193325,0.01
4016.2064825930374,0.19743392794370207,0.01
4018.6074429771907,0.1913472677361814,0.01
4021.0084033613443,0.19634302734820674,0.01
4023.409363745498,0.18480522166802862,0.01
4025.8103241296517,0.1776938426052377,0.01
4028.2112845138054,0.18210852136051886,0.01
4030.612244897959,0.20173376676889115,0.01
4033.0132052821127,0.19089516277987897,0.01
4035.4141656662664,0.19526509826334634,0.01
4037.81512605042,0.2023976335433574,0.01
4040.2160864345738,0.20815009424618364,0.01
4042.6170468187274,0.1953729150728446,0.01
4045.018007202881,0.17603390527403126,0.01
4047.418967587035,0.20672136702981891,0.01
4049.8199279711885,0.1958915938128521,0.01
