wavelength,intensity,uncertainty
3500.0,0.06385965109254706,0.01
3502.4009603841537,0.07068759848057074,0.01
3504.8019207683074,0.07084375682244862,0.01
3507.202881152461,0.0819129590826395,0.01
3509.6038415366147,0.0689746901234081,0.01
3512.0048019207684,0.07608124205462799,0.01
3514.405762304922,0.07299384791625683,0.01
3516.8067226890757,0.07550692142039919,0.01
3519.2076830732294,0.08016555673807539,0.01
3521.608643457383,0.09567179376200612,0.01
3524.009603841537,0.08434781143353152,0.01
3526.4105642256905,0.08215587597059786,0.01
3528.811524609844,0.09983475045998608,0.01
3531.212484993998,0.08789697333025424,0.01
3533.6134453781515,0.06516056413187277,0.01
3536.0144057623047,0.07847390806842822,0.01
3538.4153661464584,0.09698569390978956,0.01
3540.816326530612,0.08227257032962244,0.01
3543.2172869147657,0.08893672783180857,0.01
3545.6182472989194,0.07538730064658375,0.01
3548.019207683073,0.07457283608842673,0.01
3550.4201680672268,0.0735374185522096,0.01
3552.8211284513804,0.09490727229578261,0.01
3555.222088835534,0.0816600790300983,0.01
3557.623049219688,0.08925243579648763,0.01
3560.0240096038415,0.09187809465964826,0.01
3562.424969987995,0.09043254566280047,0.01
3564.825930372149,0.07889893177694438,0.01
3567.2268907563025,0.11233178711578967,0.01
3569.627851140456,0.07145829280870031,0.01
3572.02881152461,0.0830826339232882,0.01
3574.4297719087635,0.08888989058005133,0.01
3576.830732292917,0.07538829271431485,0.01
3579.231692677071,0.08377500667706635,0.01
3581.6326530612246,0.09235176558155761,0.01
3584.0336134453783,0.1096170709652371,0.01
3586.434573829532,0.10429962596832176,0.01
3588.8355342136856,0.09662600056689705,0.01
3591.2364945978393,0.11443760737424333,0.01
3593.637454981993,0.1209815882020822,0.01
3596.0384153661466,0.09446812265533998,0.01
3598.4393757503003,0.10507349298860463,0.01
3600.840336134454,0.09842123429620588,0.01
3603.2412965186077,0.10017614411093546,0.01
3605.642256902761,0.11683406402082787,0.01
3608.0432172869146,0.09839094413760775,0.01
3610.4441776710682,0.11413345277157587,0.01
3612.845138055222,0.0947397859078125,0.01
3615.2460984393756,0.11577656781564474,0.01
3617.6470588235293,0.09317817761584911,0.01
3620.048019207683,0.0939930156188246,0.01
3622.4489795918366,0.08131035541497107,0.01
3624.8499399759903,0.10089558683208151,0.01
3627.250900360144,0.10539483650145427,0.01
3629.6518607442977,0.08993199415085963,0.01
3632.0528211284513,0.10078317335535973,0.01
3634.453781512605,0.09601006251078908,0.01
3636.8547418967587,0.1036843938471935,0.01
3639.2557022809124,0.10983206813753937,0.01
3641.656662665066,0.10803055729565855,0.01
3644.0576230492197,0.09330532900461153,0.01
3646.4585834333734,0.10899515780692406,0.01
3648.859543817527,0.104343727147679,0.01
