wavelength,intensity,uncertainty
3500.0,0.06883481707015365,0.01010266431875392
3501.0,0.0737070540746796,0.01010266431875392
3502.0,0.07857929107920557,0.01010266431875392
3503.0,0.0798031407111691,0.01010266431875392
3504.0,0.07858498356470398,0.01010266431875392
3505.0,0.07796848750499309,0.01010266431875392
3506.0,0.0797878072389303,0.01010266431875392
3507.0,0.08160712697286748,0.01010266431875392
3508.0,0.08084092031663208,0.01010266431875392
3509.0,0.079416650467717,0.01010266431875392
3510.0,0.07806489538503905,0.01010266431875392
3511.0,0.07682367038544385,0.01010266431875392
3512.0,0.07558244538584867,0.01010266431875392
3513.0,0.07219693411370855,0.01010266431875392
3514.0,0.06880107646630869,0.01010266431875392
3515.0,0.07284881353818412,0.01010266431875392
3516.0,0.08197924761029397,0.01010266431875392
3517.0,0.08746421286843989,0.01010266431875392
3518.0,0.0777333082943777,0.01010266431875392
3519.0,0.06800240372031553,0.01010266431875392
3520.0,0.06800350634328381,0.01010266431875392
3521.0,0.07055557448911201,0.01010266431875392
3522.0,0.07290815442651054,0.01010266431875392
3523.0,0.07495048736490934,0.01010266431875392
3524.0,0.07699282030330815,0.01010266431875392
3525.0,0.07414453905731526,0.01010266431875392
3526.0,0.07124883367377596,0.01010266431875392
3527.0,0.07702587528904273,0.01010266431875392
3528.0,0.08884381196254532,0.01010266431875392
3529.0,0.09736596932237788,0.01010266431875392
3530.0,0.09169738263097657,0.01010266431875392
3531.0,0.08602879593957527,0.01010266431875392
3532.0,0.08407154302696923,0.01010266431875392
3533.0,0.08311567133211863,0.01010266431875392
3534.0,0.08300422098178065,0.01010266431875392
3535.0,0.08423283059121393,0.01010266431875392
3536.0,0.08546144020064722,0.01010266431875392
3537.0,0.08877465411223819,0.01010266431875392
3538.0,0.09211833727063247,0.01010266431875392
3539.0,0.09271801782930347,0.01010266431875392
3540.0,0.0913681606066532,0.01010266431875392
3541.0,0.09068642434741556,0.01010266431875392
3542.0,0.0929741145922303,0.01010266431875392
3543.0,0.09526180483704506,0.01010266431875392
3544.0,0.09198023147277339,0.01010266431875392
3545.0,0.08715258952990718,0.01010266431875392
3546.0,0.08473081559411184,0.01010266431875392
3547.0,0.08620533733014257,0.01010266431875392
3548.0,0.0876798590661733,0.01010266431875392
3549.0,0.08577157700613786,0.01010266431875392
3550.0,0.08379704664654716,0.01010266431875392
3551.0,0.0838887442488393,0.01010266431875392
3552.0,0.08547770849017623,0.01010266431875392
3553.0,0.08696078369147117,0.01010266431875392
3554.0,0.0879577642391508,0.01010266431875392
3555.0,0.08895474478683041,0.01010266431875392
3556.0,0.0898362989844054,0.01010266431875392
3557.0,0.09068489967153387,0.01010266431875392
3558.0,0.09334085206110669,0.01010266431875392
3559.0,0.09898411506713917,0.01010266431875392
3560.0,0.10462737807317163,0.01010266431875392
3561.0,0.10185282947302723,0.01010266431875392
3562.0,0.09887120063656904,0.01010266431875392
3563.0,0.09572796318512358,0.01010266431875392
3564.0,0.09246529055683998,0.01010266431875392
3565.0,0.0905848019509787,0.01010266431875392
3566.0,0.09526253822391996,0.01010266431875392
3567.0,0.09994027449686121,0.01010266431875392
3568.0,0.10228480353568255,0.01010266431875392
3569.0,0.10394458697318612,0.01010266431875392
3570.0,0.10367787389067067,0.01010266431875392
3571.0,0.10016097474373596,0.01010266431875392
3572.0,0.09664407559680124,0.01010266431875392
3573.0,0.08584332569793014,0.01010266431875392
3574.0,0.07482649122792603,0.01010266431875392
3575.0,0.07479838645932092,0.01010266431875392
3576.0,0.08305231376040303,0.01010266431875392
3577.0,0.090654039186195,0.01010266431875392
3578.0,0.09505488732332767,0.01010266431875392
3579.0,0.09945573546046037,0.01010266431875392
3580.0,0.09929713507329216,0.01010266431875392
3581.0,0.09776357599051393,0.01010266431875392
3582.0,0.09536089891389722,0.01010266431875392
3583.0,0.09146140751455811,0.01010266431875392
3584.0,0.08756191611521898,0.01010266431875392
3585.0,0.09512021988027348,0.01010266431875392
3586.0,0.10307705565104726,0.01010266431875392
3587.0,0.10420107936367183,0.01010266431875392
3588.0,0.10007355750293935,0.01010266431875392
3589.0,0.09578557496274218,0.01010266431875392
3590.0,0.09068240532103022,0.01010266431875392
3591.0,0.08557923567931826,0.01010266431875392
3592.0,0.09393174501262001,0.01010266431875392
3593.0,0.1064521297517077,0.01010266431875392
3594.0,0.1085525715714579,0.01010266431875392
3595.0,0.09233185547673095,0.01010266431875392
3596.0,0.076111139382004,0.01010266431875392
3597.0,0.083736128928376,0.01010266431875392
3598.0,0.09231375590361048,0.01010266431875392
3599.0,0.09783412103364103,0.01010266431875392
3600.0,0.10095843084173255,0.01010266431875392
3601.0,0.10368149151708239,0.01010266431875392
3602.0,0.10429271465168324,0.01010266431875392
3603.0,0.10490393778628411,0.01010266431875392
3604.0,0.09890021283518463,0.01010266431875392
3605.0,0.09079268319226964,0.01010266431875392
3606.0,0.08718715559233094,0.01010266431875392
3607.0,0.09166408132457365,0.01010266431875392
3608.0,0.09614100705681639,0.01010266431875392
3609.0,0.09762715704305232,0.01010266431875392
3610.0,0.09897821552758723,0.01010266431875392
3611.0,0.099247204792321,0.01010266431875392
3612.0,0.09865147351423381,0.01010266431875392
3613.0,0.09901681784203384,0.01010266431875392
3614.0,0.10462710191048304,0.01010266431875392
3615.0,0.11023738597893223,0.01010266431875392
3616.0,0.10402175725580912,0.01010266431875392
3617.0,0.09394575891123635,0.01010266431875392
3618.0,0.08862087208755762,0.01010266431875392
3619.0,0.0920063563855128,0.01010266431875392
3620.0,0.095391840683468,0.01010266431875392
3621.0,0.10348078770918706,0.01010266431875392
3622.0,0.11180698380061871,0.01010266431875392
3623.0,0.11077324659404857,0.01010266431875392
3624.0,0.10211289707059125,0.01010266431875392
3625.0,0.09560828554597921,0.01010266431875392
3626.0,0.10131377404681853,0.01010266431875392
3627.0,0.10701926254765787,0.01010266431875392
3628.0,0.10615198046185811,0.01010266431875392
3629.0,0.10308324156098296,0.01010266431875392
3630.0,0.09734335427056717,0.01010266431875392
3631.0,0.08660197189215064,0.01010266431875392
3632.0,0.07586058951373413,0.01010266431875392
3633.0,0.09382528897026729,0.01010266431875392
3634.0,0.11339083456208157,0.01010266431875392
3635.0,0.1155200001380107,0.01010266431875392
3636.0,0.10316355770074423,0.01010266431875392
3637.0,0.09277966802066027,0.01010266431875392
3638.0,0.09400286563903786,0.01010266431875392
3639.0,0.09522606325741541,0.01010266431875392
3640.0,0.09945828469433422,0.01010266431875392
3641.0,0.10472425141084869,0.01010266431875392
3642.0,0.10807050063082904,0.01010266431875392
3643.0,0.10774512233121399,0.01010266431875392
3644.0,0.10741974403159893,0.01010266431875392
3645.0,0.11425204892570132,0.01010266431875392
3646.0,0.12152202107241349,0.01010266431875392
3647.0,0.11533887750670972,0.01010266431875392
3648.0,0.09776085544401249,0.01010266431875392
3649.0,0.08426885896241662,0.01010266431875392
3650.0,0.09578194210535337,0.01010266431875392
3651.0,0.10729502524829014,0.01010266431875392
3652.0,0.10347506059880894,0.01010266431875392
3653.0,0.09425368138608714,0.01010266431875392
3654.0,0.09087607062929715,0.01010266431875392
3655.0,0.09891660320307423,0.01010266431875392
3656.0,0.1069571357768513,0.01010266431875392
3657.0,0.10744676047018932,0.01010266431875392
3658.0,0.10743363585522561,0.01010266431875392
3659.0,0.10651286930475935,0.01010266431875392
3660.0,0.10480832246994372,0.01010266431875392
3661.0,0.10419735263836753,0.01010266431875392
3662.0,0.11055430707522886,0.01010266431875392
3663.0,0.11691126151209015,0.01010266431875392
3664.0,0.11174873361946665,0.01010266431875392
3665.0,0.1024263926634145,0.01010266431875392
3666.0,0.09811179737454323,0.01010266431875392
3667.0,0.103794679946419,0.01010266431875392
3668.0,0.1094775625182948,0.01010266431875392
3669.0,0.11024705827005618,0.01010266431875392
3670.0,0.11066243605279921,0.01010266431875392
3671.0,0.10208598306912807,0.01010266431875392
3672.0,0.08559347139719929,0.01010266431875392
3673.0,0.07225652796286834,0.01010266431875392
3674.0,0.07987950566638552,0.01010266431875392
3675.0,0.08750248336990271,0.01010266431875392
3676.0,0.09324802461037963,0.01010266431875392
3677.0,0.09829879084397562,0.01010266431875392
3678.0,0.10303169692019098,0.01010266431875392
3679.0,0.10711612187240774,0.01010266431875392
3680.0,0.11120054682462449,0.01010266431875392
3681.0,0.1083982292144982,0.01010266431875392
3682.0,0.10506136496305302,0.01010266431875392
3683.0,0.10672187191947334,0.01010266431875392
3684.0,0.11286749107611625,0.01010266431875392
3685.0,0.11791068099587819,0.01010266431875392
3686.0,0.11531036153994206,0.01010266431875392
3687.0,0.11271004208400592,0.01010266431875392
3688.0,0.1154857739330347,0.01010266431875392
3689.0,0.12029977688940816,0.01010266431875392
3690.0,0.12237778634106475,0.01010266431875392
3691.0,0.11875074266992579,0.01010266431875392
3692.0,0.11512369899878681,0.01010266431875392
3693.0,0.11779492150115344,0.01010266431875392
3694.0,0.12099031700105425,0.01010266431875392
3695.0,0.12034063003375609,0.01010266431875392
3696.0,0.11617291359072303,0.01010266431875392
3697.0,0.1119765693557849,0.01010266431875392
3698.0,0.1075727444904062,0.01010266431875392
3699.0,0.10316891962502749,0.01010266431875392
3700.0,0.10510821968246625,0.01010266431875392
3701.0,0.10951076658493186,0.01010266431875392
3702.0,0.1126823899466057,0.01010266431875392
3703.0,0.11323020260290804,0.01010266431875392
3704.0,0.11377801525921037,0.01010266431875392
3705.0,0.11142282047129269,0.01010266431875392
3706.0,0.10880958057722218,0.01010266431875392
3707.0,0.1092108486255551,0.01010266431875392
3708.0,0.11242379229534083,0.01010266431875392
3709.0,0.11609135315531477,0.01010266431875392
3710.0,0.1232083805305315,0.01010266431875392
3711.0,0.13032540790574823,0.01010266431875392
3712.0,0.12706974082424,0.01010266431875392
3713.0,0.11968936134970465,0.01010266431875392
3714.0,0.11261815189621145,0.01010266431875392
3715.0,0.10622074428247058,0.01010266431875392
3716.0,0.09982333666872971,0.01010266431875392
3717.0,0.11183722223049396,0.01010266431875392
3718.0,0.1255930435460524,0.01010266431875392
3719.0,0.12931127256348668,0.01010266431875392
3720.0,0.12348556136302945,0.01010266431875392
3721.0,0.11884682273880144,0.01010266431875392
3722.0,0.12365281214049231,0.01010266431875392
3723.0,0.12845880154218317,0.01010266431875392
3724.0,0.1297759792206181,0.01010266431875392
3725.0,0.1296728805049565,0.01010266431875392
3726.0,0.12817706307883925,0.01010266431875392
3727.0,0.12357731829414652,0.01010266431875392
3728.0,0.11897757350945376,0.01010266431875392
3729.0,0.12314730361953458,0.01010266431875392
3730.0,0.1281974565724211,0.01010266431875392
3731.0,0.12686654154315857,0.01010266431875392
3732.0,0.11935066700400782,0.01010266431875392
3733.0,0.11355920012604488,0.01010266431875392
3734.0,0.12218300628095902,0.01010266431875392
3735.0,0.13080681243587314,0.01010266431875392
3736.0,0.1304817993604826,0.01010266431875392
3737.0,0.1264281116057951,0.01010266431875392
3738.0,0.12482072385543881,0.01010266431875392
3739.0,0.1287897443826775,0.01010266431875392
3740.0,0.13275876490991623,0.01010266431875392
3741.0,0.13017541725995385,0.01010266431875392
3742.0,0.12689593487669182,0.01010266431875392
3743.0,0.12515733762385506,0.01010266431875392
3744.0,0.12494123785072118,0.01010266431875392
3745.0,0.12490412462787266,0.01010266431875392
3746.0,0.12644209304753176,0.01010266431875392
3747.0,0.12798006146719088,0.01010266431875392
3748.0,0.12703355176970035,0.01010266431875392
3749.0,0.12502773547774118,0.01010266431875392
3750.0,0.12492526059749583,0.01010266431875392
3751.0,0.12926137788936348,0.01010266431875392
3752.0,0.1335974951812311,0.01010266431875392
3753.0,0.12868067554018867,0.01010266431875392
3754.0,0.12272614334592445,0.01010266431875392
3755.0,0.12316229189307225,0.01010266431875392
3756.0,0.130035318873735,0.01010266431875392
3757.0,0.1356910982288741,0.01010266431875392
3758.0,0.13004601073966165,0.01010266431875392
3759.0,0.1244009232504492,0.01010266431875392
3760.0,0.11993175643647473,0.01010266431875392
3761.0,0.11597553433083656,0.01010266431875392
3762.0,0.1161157995818106,0.01010266431875392
3763.0,0.1260310163707127,0.01010266431875392
3764.0,0.13594623315961482,0.01010266431875392
3765.0,0.13562376218509614,0.01010266431875392
3766.0,0.13409200728684553,0.01010266431875392
3767.0,0.13419153411259205,0.01010266431875392
3768.0,0.1359660022705201,0.01010266431875392
3769.0,0.13748046826989363,0.01010266431875392
3770.0,0.13644218580346062,0.01010266431875392
3771.0,0.1354039033370276,0.01010266431875392
3772.0,0.13626141675488193,0.01010266431875392
3773.0,0.13796479743360746,0.01010266431875392
3774.0,0.13791313002067304,0.01010266431875392
3775.0,0.1335753740863711,0.01010266431875392
3776.0,0.12923761815206916,0.01010266431875392
3777.0,0.13329430254018265,0.01010266431875392
3778.0,0.13839321163769186,0.01010266431875392
3779.0,0.14026880316715876,0.01010266431875392
3780.0,0.1387706028440799,0.01010266431875392
3781.0,0.13756721418313422,0.01010266431875392
3782.0,0.1394330976211102,0.01010266431875392
3783.0,0.14129898105908617,0.01010266431875392
3784.0,0.14284151169919448,0.01010266431875392
3785.0,0.14423649849272333,0.01010266431875392
3786.0,0.14367511491341917,0.01010266431875392
3787.0,0.13822280540203102,0.01010266431875392
3788.0,0.13277049589064285,0.01010266431875392
3789.0,0.13400214362959106,0.01010266431875392
3790.0,0.1361044289479596,0.01010266431875392
3791.0,0.1353507688093635,0.01010266431875392
3792.0,0.13154982195489828,0.01010266431875392
3793.0,0.12851369446446384,0.01010266431875392
3794.0,0.13394600167142648,0.01010266431875392
3795.0,0.1393783088783891,0.01010266431875392
3796.0,0.13586005638696785,0.01010266431875392
3797.0,0.12816592657147421,0.01010266431875392
3798.0,0.12535378052310406,0.01010266431875392
3799.0,0.13503867839143918,0.01010266431875392
3800.0,0.14472357625977433,0.01010266431875392
3801.0,0.14241083485401546,0.01010266431875392
3802.0,0.13846130773555365,0.01010266431875392
3803.0,0.13711477283150106,0.01010266431875392
3804.0,0.13859956279224633,0.01010266431875392
3805.0,0.13999572335440566,0.01010266431875392
3806.0,0.1403446934840457,0.01010266431875392
3807.0,0.14069366361368577,0.01010266431875392
3808.0,0.14019893195252817,0.01010266431875392
3809.0,0.13930179642306428,0.01010266431875392
3810.0,0.1391820518208097,0.01010266431875392
3811.0,0.1411004234320624,0.01010266431875392
3812.0,0.14301879504331508,0.01010266431875392
3813.0,0.14129754430437877,0.01010266431875392
3814.0,0.13905706074730947,0.01010266431875392
3815.0,0.13788692165942829,0.01010266431875392
3816.0,0.13790364555256993,0.01010266431875392
3817.0,0.13738916968720238,0.01010266431875392
